pdf_page,chars,preview
20,1002,"第一個特點乃符合大法官過去的解釋，也符合比例原則 的憲法意旨。然而多數意見這種結合比例原則與正當法律程 序的用意，卻在推論過程產生了變質。既云正當程序應當符 16 ？似乎多數意見採取肯定見解。但 本席並不十分贊同本號解釋驟然導入正當行政程序的用 程序規定符合抽象的 「實質正當」 "
21,1089,"來，將會造成立法的混淆。特別是今後立法者有任何限制人 權的立法時 ， 是否都要特設一個「審議組織」或是「聽證會」？ 本號解釋既認為都更事件應另設一套審議組織與公聽程 17 ，是否也因此面臨違 憲的後果？ 比起大法官在過去的解釋，雖然也涉及到具體的行政 程序，但仍然對使用正當行政程"
22,952,"的盡量擴張公權力的運作範圍，才會依據正當行政程序，宣 告現行制度違憲，也是針對公權力的運作存有「保護不足」 的弊病：例如應當將私人舉辦的公聽會改為政府公辦之聽證 會、都更資訊送達的完善性、行政機關對不願都更者在聽證 法所揭諸的比例原則等原則性條款 ， 類似私權爭執之行政裁決程序以"
23,884,"明之義務罷了。從而整個正當程序形成都更實施者的推手與 催生者而已。本席也不免懷疑此種程序的中立與客觀何在乎 19 ？ 三、公權力的角色 20 （一）行政權-何不用「行政指導」的方式取代行政處分？ 。也因此本條例的公法色彩，便建立在 不同意都更者對該行政處分，以及聲請都更被否准者，"
24,1075,"少數住戶權益的功能。反而是在作成行政處分後，行政機關 便成為都更的推手與同夥人。行政機關在審查都更計畫時， 能否自行更易都更的計畫？由於人民茲在念者，當是自己 21 。雖然有認為核定包 括修改權限，惟實務上似乎許可行政機關擁有實質變更的權 2 。但察諸本條 例相關規定，卻未能獲得"
25,882,"見，本即不應當作漠然、中立的第三者，故是否也當考量有 無引進「多元都更計畫」的可行性？現行制度雖然沒有明白 禁止一個都更計畫提出後，其他住戶再提第二個或第三個都 25 ，豈非更佳的法制設計乎？ （二）法院的介入權 25 例如都更專家張金鶚教授便認為，為了避免人民對都更與政府的不信"
26,1065,"由上文提到，行政機關如果在民辦都更的案件中，因為 都更實施者本即獲有私利，實施者與全體住戶還存在民事的 26 債權債務關係（承攬、買賣…），因此已不全然具備絕對的 ，也可以避免現行 27 法制對維護少數不願都更者財產權的效力不彰之弊病 優勢公益，行政機關的角色也應當跳脫住戶與實施"
27,1058,"房屋是人民安身立命的必需品。現在的工商社會，廣大 的受薪階級積一生的努力，節衣縮食才能購置棲身之所。因 28 。 試想，現行法制僅由十分之一的絕對少數住戶，便可以 29 ，對於絕大多數 30 此國家對於房屋財產權應提供最大程度的保障，如同國民的 本無都更意願，對於都更程序也不熟悉"
28,978,"31 亦能覆舟，都更制度會帶來大利，也會帶來大弊 ，但無論 如何已經破壞了住戶的享有的居住安寧，當可確定。 故本號解釋多 數意見承認這種只有少數人便可以進行 都更，挾持並逼迫多數住戶捲入都更爭議之中，認為違憲 32 。 31 即連都更專家張金鶚教授，也在其著作再三提醒住戶門要瞭解"
29,665,"最後吾人也必須要強調，每一件都更案件都要具有個案 的特徵性，也必須個案考量其需進行都更的種類及其必要 性。在此都更的精神—讓所有住戶都能確實的提升住居品 3 。 我國的都更制度是否便會造成少數不願都更者，遭到鄰 3 沈思錄：羅馬哲學家皇帝省思經典、盛世教育翻譯、 2011 年，第"
