pdf_page,chars,preview
20,811,"處分之「 勞役」刑 ， 若再配合前案中有合乎刑法第50條規定， 於 裁判確定前所犯數罪之情形， 縱其中一罪 （ 暫稱： 前案1)於後案 犯罪前， 已經判決確定並徒刑執行期滿 （ 或易科罰金完納） ， 尙 可 因他罪 （ 暫稱： 前案2)於嗣後亦經徒刑判決確定， 並與之定應執 行刑"
21,659,"就關於刑法第48條前段、 刑事訴訟法第477條第1項更定累犯之 刑之規定有違憲情事， 論述如下： ( 一) 公平程序之保障： 1 . 按憲法第1 6 條規定人民有訴訟之權， 基於正當法律程序之原則， 關於訴訟上公平程序之保障， 對刑事被告應予以充分之程序保 障 ， 包括採取 直 "
22,811,"對審及保障被告接受辯護協助之權利， 提供其最後陳述之機會； 而就已經確定之判決， 既足使被告信賴其羈束力， 猶應依特別之 救濟程序消滅原確定判決之效力， 以回復原本未經判決之狀態。 茲現行刑事訴訟制度就審理刑事被告案件之程序， 依刑事訴訟法 第 9 6 條 、 第 288條之1 "
23,544,"1 6 條 、 第 23條之規定， 爰請鈞院依其順位進行審查， 並依序擇其 最優先順位之聲明， 宣告前開法律與憲法意旨不符部分無效。 此致 司法院 聲請人 臺灣高等法院高雄分院刑事第耳庭 審判長法官 • . 法官 中 華 民 國 103 年 . 1 月 12 日 [附註] • I"
24,1230,"宣統3 年 （ 1 9 11年）1 月頒布之< 欽定大清刑律>中， 除章節、 條號均延續 前開晚清之規定 （ 即第四章「 累犯罪」 ， 第 1 9 條）外 ， 並在不變其文意之情 形下， 將文字略作修正 爲 ： 「 已受徒刑之執行， 更犯徒刑以上之罪者， 爲 再 犯 ， 加本刑一"
25,1560,"註 5 同註1 。 註 6 1532年伽諾利奈刑事法典規定， 再犯竊盜時， 加重其刑， 若三犯竊盜時， ' 便採取絕對法定死刑； 至 1871年德國舊刑法， 亦只採特別累犯制， 僅就竊 盜 、 強盜、 贓物及詐欺等罪， 設有累犯加童之規定， 並以其前後犯同種或類 似之罪 爲 其加"
26,1316,"Untersuchungshaft oder eine andere Freiheitsentziehung auf Freiheitstrafe angerechnet , so gilt sie als verbuBte Strafe im Sine des Absatzes"
27,894,"【 附件一】 （ 隨文另附） 【 附仵二】說明例： 刷 ， 第 7 6 頁 。 註 2 6 鈞院釋字第六三六號解釋理由書參照。 註 27 Eduard Dreher ， Beck’ScheKurz :Komentare . ， Strafgesetzbuch ， Band 10."
28,1499,"人 ， 得報請假釋， 嗣其獲假釋出監， 至所餘刑期屆滿 （ 無期徒刑 爲 假釋後滿二 十年）而未經撤銷假釋者， 依刑法第7 9 條第1 項前段， 既規定該所餘刑期以 已執行論 （ 參照刑法第77條第1 項 、 第 7 9 條第1 項本文） ， 則反面解釋， 在 假釋期間屆滿前， "
29,1527,"則僅須執行逾二分之一即可， 凡此諸節， 客觀上對於惡性、 侵害均明顯較高之 乙男反而有利， 則不論就刑罰理論所採 爲 預防主義、 應報主義， 甚或一般通俗 之所謂國民法律感情以觀， 顯然均扞格不入。 （ 附圖二之1 ) 3.前開案例所出現之輕重失衡、 倒錯現象， 乃因我國所採取之"
