pdf_page,chars,preview
20,1010,"35條第 1 項第 1 款規定， 開立桃警局交字第 DB 235578 0 號舉 發違反道路交通管理事件通知單， 記載應到案日期為99年 1 2 月24日前。而原告上開酒後駕車行為， 經桃園地檢署檢察官 於 1 0 年 1 月23日以99年度偵字第32362號為緩起訴處分， 諭知"
21,844,"在 1 0 1 年7 月各地院成立行政訴訟庭之前， 受處分人對此類 事件不服之救濟程序係向刑事庭聲明異議 ） ， 於臺灣桃園地 方法院轄 内 ， 均以違反「 一行為不二罰」原 則 ， 獲得撤銷罰 鍰處分之救濟， 且已形成相當普遍之法律秩序， 而對行為人 有正當合理信賴基礎。 未 "
22,868,"訴處分時， 依刑事訴訟法第253之2 第 1 項之規定， 對被 告所為之措施及課予之負擔， 係一種特殊之處遇措施， 並 非刑罰。 故一行為同時觸犯刑事法律及違反行政法義務規 定 ， 經檢察官為緩起訴處分確定後， 行政機關自得依違反 行政法上義務規定裁處， 此為現行條文第2 項之當"
23,924,"務得於裁處罰鍰 内 扣抵， 即僅就該差額部分裁處繳納即可 ， 而該部分規定即係源自道路交通管理處罰條例第3 5條第 8 項 。 是 查 ， 立法者顯然亦發覺在某些違規及違法的刑事 個案中， 出現有罰金刑輕於法定最低罰鍰之情形， 惟此本 應藉由修正刑法第 1 85條之3 法定罰金刑"
24,865,"路交通管理處罰條例第35條第8 項規定， 均明顯違反憲法 律規定， 文義 内 容清楚明白， 經由立法理由之說明’ 並搭 配行政罰法第3 項至第5 項之規定， 可明確知悉立法者已 展現強烈意志， 將附有公益性負擔之緩起訴處分或緩刑宣 告 ， 排除於一行為不二罰之適用範圍。 是此項有"
25,874,"煎 熬 ， 同一行為既然在實體上不應給予重複處罰， 在程序 上即不應給予雙重危險。而在我國憲法上之依據， 則可求 諸正當法律程序（ 釋字第384號解釋 ） 及憲法第23條之比 例原則。申言之， 既然實體上不能給予重複處罰， 程序上 之雙重危險即顯無必要， 而欠缺正當性。 從 而 "
26,887,"緩起訴處分或緩刑期滿後， 即有與不起訴處分確定之同一 效 力 （ 刑事訴訟法第26 0 條參照 ） ， 或發生刑之宣告失其 效 力 （ 刑法第76條 ） ， 是公益性負擔之履行， 具有刑事處 罰之替代作用， 實質上與刑罰性質相同。 4 . 承 上 ， 公益性負擔之種類與性質， 不"
27,820,"部 分 ， 該論文亦以緩刑乃在救濟自由刑之流弊而設， 為宣 告刑之一種特別執行方式， 其本質仍為刑罰， 而認為不得 以行政罰重複裁罰（ 該論文第279頁 ） 。 以上論文 内 容， 更加深化了聲請人原來違憲之確信， 足認本件各該原因案 件 ， 確有停止訴訟， 聲請解釋憲法之必要，"
28,862,"第26條第2 項所規定「 緩起訴處分確定不受一行為不二罰 原則保護」 （ 詳如第一項請求解釋中「 對於系爭違憲法律 之闡釋」項下所述 ） 之 意 ， 否則倘緩起訴處分確定即受一 行為不二罰原則保護， 根本無從再行裁處行政罰鍰， 又何 從以緩起訴處分所附公益性負擔折抵行政罰鍰？是依"
29,818,"理信賴。未溯及既往尚且如此， 則將法律溯及既往，自應 有更高之信賴保護要求， 與更強之實質正當基礎， 以確保 通過合憲性之檢驗， 否則即不能藉口立法形成自由， 任意 將法律溯及既往適用。 3 . 法律修正之溯及既往， 究竟有無侵害受規範人民之權益， 應由法律修正前後之整體法律秩序"
30,845,"無從適用同條第3 至5 項 ） ， 規定雖然明確， 但其理由只 有 「 宜一律適用」 ， 顯然欠缺實質正當之溯及既往基礎， 無法通過信賴保護之憲法原則檢驗。 2 . 由於修正前行政罰法第26條第2 項並無「 緩起訴處分確定 」之文字， 究竟同一行為在經檢察官緩起訴處分確定後， 得"
31,860,"及違反行政法上義務規定， 經檢察官為緩起訴處分確定後 ， 行政機關自得依違反行政法上義務規定裁處， 此為現行 條文第二項之『 當然解釋』 。」 ， 其所用「 當然解釋」一 語 ， 可見其端倪。 此亦所以系爭條項之溯及既往適用， 並 未以明文指定包括第26條第2 項在 内 （ 但解"
32,859,"經由反覆裁判， 所形成相當普遍之既有法律秩序」 ， 而法 院裁判係以管轄權存在為前提， 各法院對於相同案件， 是 否經由一致性裁判， 形成相當普遍之既有法律秩序， 可能 未必相同， 故本項請求解釋並未無條件地請求宣告系爭條 項違憲， 而係委由各行政機關及法院在具體個案中， 基於 "
33,407,"肆 、關係文件之名稱與件數 附件一： 桃園地院 1 0 2年度交字第2 0 號全案卷證及停止訴訟裁定 1 份 ， 及桃園地院 1 0 2年度交字第55號全案卷證及停止 訴訟裁定 1 份 。 附件二： 陳文貴著，「 違反行政義務行為之處罰競合關係研究」 ， 1 0 1 年 1 月 "
34,684,"釋憲聲請書 聲請人臺灣桃園地方法院 行政訴訟庭昭股法官周玉羣 【 案件當事人： 原 告謝明東 被 告交通部公路總局新竹區監理所 代表人張朝陽 訴訟代理人卓玉琦 上聲請人因審理 1 0 2年度交字第245號違反道路交通管理處罰條 例之交通裁決案件， 對於應適用之法律， 依合理之確信"
35,825,"於實質上先後遭受刑事及行政法律之雙重處罰， 有違法治國 家一行為不二罰之原則， 此不因同條第3 項 、第4 項規定其 公益性負擔得以折抵行政罰鍰而有異。 況該折抵而裁處差 額之規定， 亦係源自道路交通管理處罰條例第35條第8 項之 規 定 ， 該規定明定在行為人已受刑事判決罰金刑"
36,976,"卜)原因案件案號 本件解釋憲法聲請之原因案件， 為臺灣桃園地方法院 1 0 2年 度交字第245號交通裁決事件之行政訴訟案件。 原因案件之性質與經過 1 . 原告謝明東於99年 10 月24日22時 1 4分 ， 駕駛〇 〇 - 〇 號自用 小客車， 行經大園鄉埔心街52號 前 "
37,850,"刑法第 1 85之3 之不能安全駕駛罪， 及違反道路交通管理處 罰條例第35條第 1 項酒後駕駛酒測值超標違規， 經檢察官為 緩起訴處分附以公益性負擔後， 復遭被告新竹區監理所再行 裁 罰 ， 而依法提起行政訴訟請求司法救濟。 原於行政罰法 1 0 0 年 1 月8 日修正前， "
38,872,"定裁處之。」 ， 此規定則對於前項一行為不二罰原則設定 排除適用之對象， 其中涉及本件釋憲聲請爭點之「 緩起訴 處分確定」及 「 緩刑之裁判確定」遭排除適用， 係 1 0 年 1 月8日修法時所增訂， 其立法理由分別為： ⑴緩起訴處 分之性質， 實屬附條件之便宜不起訴處分， 檢察"
39,916,"銷確定。」 。由此顯見， 同條第2 項所規定不受一行為不 二罰原則保護適用之「 緩起訴處分」 、「 緩刑」 ， 係有意 包括實務上常見之附公益性負擔之緩起訴處分及緩刑， 否 則同條第3 項至第5 項將無毫無適用餘地。 4 . 而上開行政罰法第3 項雖規定已支付之公益金或提供之勞 "
40,869,"使立法者在修改行政罰法第26條第2 項將緩刑、 緩起訴排 除於刑事處罰外時， 得以藉口已於第3 項 、第4 項規定與 道路交通管理處罰條例第35條第8 項規定相同得繳補差額 部 分 ， 來迴避一事不兩罰之憲法概念。 5 . 據上所述， 行政罰法第26條第2 項 、 第3 項 、第"
41,858,"之重複處罰， 且不應拘泥於處罰之名義， 究係刑事處罰或 其他行政處罰。 在程序面向， 則寓有「 禁止雙重危險」之 意 ， 避免同一行為事實， 為給予性質及種類相同之雙重處 罰 ， 而開啟二次以上可能造成處罰結果之程序。由於可能 造成處罰結果之程序進行中， 對行為人而言， 均帶來身"
42,895,"保 （ 刑事訴訟法第253條之3 第 1 項第3 款 、 刑法第75條 之 1 第 1 項第4 款參照 ） ， 行為人倘未加履行， 即必須 面臨緩起訴處分撤銷後之起訴判刑， 或緩刑撤銷後之刑罰 執 行 ， 是其實質上具有相當強制性， 行為人欠缺決定履行 與否之真正自由。另一方面，"
43,833,"受到等同於刑罰之法律效果制裁。 從而上開條文立法理由 中謂， 附條件緩起訴處分之支付一定之金額與義務勞務部 分 ， 係 一種『 特殊之處遇措施』並 非 『 刑罰』云 ， 很顯 然是一種完全形式主義的僅化思考模式， 應認為與一行為 不二罰之憲法原則有違。」 （ 該論文第27 1 頁"
44,854,"一律適用， 未見有詳細闡述。 3 . 系爭條項所指定適用之行政罰法修正條文第26條第3 項至 第5 項規定， 如前所述， 即係緩起訴處分或緩刑所附公益 性負擔得以折抵行政罰鍰之規定。 故指定適用修正條文 第26條第3 項至第5 項規定， 實同時有指定適用修正後之 第26條第2 項"
45,830,"生效後之適用， 或採取其他合理之補救措施， 俾符法治國 之法安定性原則及信賴保護原則。」 ， 由此大法官解釋所 闡釋之信賴保護原則可知， 法律修正原則上並不溯及既往 ， 但仍應考量平等原則及法定安性原則， 對於新修正法律 設定過渡條款或其他合理補救措施， 以保護既得權益與合 理信"
46,828,"上之最重要意涵。 丙 、 確信系爭法律違反該憲法規範之論證 1. 如前所述， 系爭條項（ 行政罰法第45條第3 項 ） 使 「 緩起 訴處分確定不受一行為不二罰原則保護」之規定（ 同法第 26條第2 項 ） ， 強制適用於修正前未經裁處之行為（ 否則 無從適用同條第3 至5 項 "
47,870,"4 . 推敲本件立法者之所以貿然立法為溯及既往之適用， 係因 主觀上根本自認並未溯及既往。 此觀行政罰法第26條第2 項之修正理由謂：「 緩起訴處分之性質， 實屬附條件之便 宜不起訴處分， …被告所為之措施及課予之負擔， 係一種 特殊之處遇措施， 並非刑罰。 故一行為同時觸犯刑事"
48,860,"後法禁止原則， 構成違憲甚明。 行政權與立法者聯手合作 的這種窮追不捨， 死纏爛打的立法態度， 著實令人深感遺 憾 。」 （ 論文第2 7 6 、 277頁 ） ， 此亦為聲請人被迫必須 聲請釋憲之理由。 6 . 由於本項請求解釋中涉及「 法院基於法續造權限或作用， 經由反覆裁判"
49,726,"示 。 聲請人對本案所持之見解， 則均載明於聲請解釋憲法之 理 由 。 其中第一項請求解釋與第二項請求解釋， 各為獨立請 求 ， 為憲法解釋聲請之合併， 但依其聲請目的， 倘第一項請 求獲得違憲且不予適用之解釋， 則第二項請求即失所附麗， 無庸再為解釋， 併此敘明。 肆 、 關係"
50,653,"釋憲聲請書 聲請人臺灣桃園地方法院 行政訴訟庭昭股法官周玉羣 【 案件當事人： 原 告張芳鍾 被 告交通部公路總局新竹區監理所 代表人張朝陽 訴訟代理人李志豪 上聲請人因審理 1 0 3年度交字第77號違反道路交通管理處罰條例 之交通裁決案件， 對於應適用之法律， 依合理之確信，"
51,843,"金額之金錢， 或提供一定時數之義務勞務， 均導致同一行為 於實質上先後遭受刑事及行政法律之雙重處罰， 有違法治國 家一行為不二罰之原則， 此不因同條第3 項 、 第4 項規定其 公益性負擔得以折抵行政罰鍰而有異。 況該折抵而裁處差 額之規定， 亦係源自道路交通管理處罰條例第35條"
52,983,"一 、 疑義之性質與經過 ㈠ 原因案件案號 本件解釋憲法聲請之原因案件， 為臺灣桃園地方法院 1 0 3年 度交字第77號交通裁決事件之行政訴訟案件。 ㈡ 原因案件之性質與經過 1 , 原告張方鍾於民國 1 0 年5 月28日 0 時46分 ， 駕駛〇 〇 - 〇 號普通重型機車"
53,827,"處以罰鍰等語， 並聲明： 上開裁決書處分關於罰鍰之部分撤 銷 。 3,小結： 本案係行為人在行政罰法第26條第2 項於 1 0 年 1 月8 曰修 正 前 ， 酒後駕車（ 係於 1 0 年5 月28日酒駕 ） ， 以一行為觸 犯刑法第 1 85之3 之不能安全駕駛罪， 及違反道路"
54,858,"， 並肯認刑罰與行政罰具有相同處罰性質者， 應有一行為 不二罰原則之適用。 2 . 同條第2 項規定：「 前項行為如經不起訴處分、 緩起訴處 分確定或為無罪、免訴、 不受理、 不付審理、 不付保護處 分 、 免刑、 緩刑之裁判確定者， 得依違反行政法上義務規 定裁處之。」 ， 此"
55,918,"。」 、「 依第二項規定所為之裁處， 有下列情形之一者， 由主管機關依受處罰者之申請或依職權撤銷之， 已收繳之 罰 鍰 ， 無息退還： 一 :因緩起訴處分確定而為之裁處， 其緩 起訴處分經撤銷， 並經判決有罪確定， 且未受免刑或緩刑 之宣告。 二 f 因緩刑裁判確定而為之裁處， "
56,882,"行政處分不確定性， 及行政機關（ 監理機關 ） 為與司法機 關連繫， 勢必增生的程序上勞費及支出， 難以估計。 並且 該法律之規定， 更有違反憲法治國「 一行為不二罰」原 則之虞， 並且侵越刑事法院刑罰之裁量權（ 一律補足差額 ， 使齊頭平等， 有違實質平等原則 ） ， 實有違憲"
57,873,"其處罰之本質， 從實質上加以判斷， 非謂罰鍰必然不同於 人身自由拘束或強制性勞務提供， 否則一行為不二罰原則 ， 將因此機械性解釋而淪為具文。 3 . 又一行為不二罰原則兼具實體與程序雙重面向。 在實體面 向 ， 其意義即如上所述， 同一行為， 不受性質及種類相同 之重複處罰， "
58,880,"益性負擔之提供義務勞務， 具有完全相同執行 内 涵。 是附 隨於緩起訴處分或緩刑之公益性負擔履行， 雖無處罰之名 ， 但在本質上應以處罰視之， 且其處罰之種類， 與刑罰並 無不同。 3 . 又上開公益性負擔， 均以緩起訴處分或緩刑之撤銷作為擔 保 （ 刑事訴訟法第253條之3 第"
59,831,"理人或法治國之代理人地位， 行使廣義的國家司法權， 此 項司法權復屬刑事司法之一環， 其所為附條件之緩起訴處 分之前提要件是認定被告有罪之犯罪成立， 始得因其他因 素之考量予以緩起訴處分，目的亦係在行使國家之刑事司 法 權 ， 被告既已因此承擔因犯罪而應付出之代價， 即係已 受到"
60,849,"定 ， 逕行適用於修正前尚未裁處之行為， 但可知立法者有 明白強烈之意志， 要將修正施行後之規定溯及適用於修正 前尚未經裁處之行為， 且認為並不需要任何過渡條款或指 定施行日期以供準備應變， 故立法理由中僅以「 宜一律適 用」五字簡單交代其理由， 然究竟何以修正前後均「 宜」 一"
61,827,"法雖無溯及效力， 而係適用於新法生效後始完全實現之構 成要件事實， 然對人民依舊法所建立之生活秩序， 仍難免 發生影響。 此時立法者於不違反法律平等適用之原則下， 固有其自由形成空間。 惟如人民依該修正前法律已取得之 權益及因此所生之合理信賴， 因該法律修正而向將來受不 利影響者"
62,834,"罪刑法定主義與處罰法定主義， 均涉及人民對於曰常生活 行為之理性預期與判斷， 倘國家法律修正可以任意溯及既 往處罰， 則人民將何所適從？人民又將如何合理安排其生 活 ？是處罰法律修正擴張之溯及既往， 除非是用以追訴重 大侵犯人權、 屠殺種族之犯罪， 否則應加以嚴格禁止， 以 維護"
63,879,"覆普遍之法院裁判所形成之既有法律秩序， 如果不能成為 人民值得保護之信賴， 則為司法機關之法院爾後對人民焉 有公信力可言？對於司法者已經形成相當普遍之法律秩序 ， 立法者倘可無正當理由地溯及既往為不利人民之變更 1 則憲法上之權力分立原則， 如何維繫？又五權分治， 如何 彼此相維"
64,837,"違憲之確信。 5 . 陳文責法官於前開博士論文中， 對於系爭條項規定指出： 「 行政罰法第45條第3 項規定…對於修正施行前之行為而 未經裁處者， 原依司法實務， 行為人有不再受裁處行政罰鍰之法信賴與法律地位， 反而被削弱， 依新法可溯及既 往的適用， 另行裁處行政罰， 顯已違反"
65,860,"4 項 、第45條第3 項及道路交通管理處罰條例第35條第8 項 等規定， 顯然違反前揭最基本的法律原則， 不僅嚴重破壞法 律體系， 更違反對人民之信賴保護， 使民眾對法律制度產生 不信任， 如不予改正， 將嚴重妨礙國家的整體發展。 故聲請 人請求司法院大法官儘速做成違憲解釋， "
66,57,"罰差額 ） 部分】 。 此 致 司法院大法官 中 華 民 國 1 0 4 年 1 2 25 行政訴訟庭法 周玉羣"
