pdf_page,chars,preview
20,567,"「 不起訴處分 J 、 「 無罪、 免訴、 不受理、 不付審理之裁判」者 ， 俱屬 2 0 附帶一提， 道交條例第三十五條第一項第一款之處罰種類， 尚有 「 當場移置保管其車輛」及 「 吊扣其駕 驶 執照一年」 處分， 究其處罰 性質， 前者罰鍰處分係對過去義務違反而為秩序罰之目"
21,576,"不處罰之行為， 依違反行政法上義務規定裁處， 自不致有一行為二罰 之意見， 認為二者可以併行且不相牴觸， 而無何者優先之問題 D n 办 离等坑院哿喵屬洗院 / 之情。 換言之， 所以得依行政罰法裁處， 係因為於刑事程序中之該被 告並未受到刑事處罰之效果。 惟實務上檢察官對於第一"
22,688,"分之禁止再訴效力 M 。 就此爭議， 有肯、 否見解及所謂折衷說， 也各 來由臺灣高雄地方法院所提出之法律問題係：「 行為人因酒醉駕車行 為遭緩起訴處分並附條件為捐款命令， 行政機關得否不待緩起訴處分 猶豫期間屆滿未經撖銷確定， 即對同一行為逕課予行政罰鍰」？ 換言 之， 此一提"
23,875,"甲 說 ： mi 說 。 1 起 訴 I 處分扑:屬刑罰。 異議人酒後駕車之行 爲 ， 雖屬一行 爲 M 時觸犯刑 事法律及違 R 行政法上義務， 然就刑事處罰部分已認定異議人確實冇體 内 原處分機關再依法 爲 行政裁處， 並無違反一事不二罰之原 m 。 至興議人捐 款 H u "
24,909,"訴處分之確定力 1 雖 打 政罰法第十六條第二項未將緩起訴處分納入， 然 n 態 ， 爲 判斷決定之準據（ 而既定之法制狀態係緩起訴處分已確定） M fl ] ’ 無從 慮及 H 後或 4 能發牛或不發屮之未定事實， 本案中緩起訴既5 確 定 ， 鬥應比 I - 六年度交抗字第二"
25,992,"處以丨〔 他破類行政罰外， 關於行政罰鍰部分 1 即應依行政訓 7 :沒 厂 . - I •六條、 政 罰 法 第 ： 十六條第二項所定不起訴等事由， 不得裁處行 爲 人罰鍰。 而 I :開 如 、 免 訴 、 不受埋、 不付審理之裁判確定者， 始得另 G 猓決處罰， 未明文 h"
26,874,"實則， 刑事處罰之程序及種類繁多， 解釋上自不限於「 刑事審判 行 爲 人隨時有受撤銷緩起訴再受刑事追訴之風險， 行政機關丨 Y 不得就同一事 山裁處行 爲 人罰鍰處分， 以免行 a 人 受 苻 $ 二罰之危險。 聲請再議後， 經上級法院檢察署檢察 K •駁 问 W 議者與確定之"
27,665,"程序」所決定之處罰， 偵查程序中之「 緩起訴處分」 （ 刑事訴訟法第 二百五十三條之一以下參見） ， 亦應包括在 内 。 蓋 所謂「 緩起訴處分」 是指雖然合乎起訴要件及門檻， 惟檢察官基於便宜原則的考量 （ 尤是 一般預防與特別預防之目的）， 課予被告一定的負擔或指示後， 予以"
28,817,"所為之裁罰。 無論如何， 對於被告而言， 實質上已生處罰之效果， 即使檢察官 作成緩起訴處分， 不為以上任何負擔， 仍屬檢察官之裁量權， 且因為 緩起訴處分必須於猶豫期間屆滿「 且」緩起訴未經撤銷者， 始生不起 訴處分之效力 ， 就被告而言， 即便是未附任何負擔之緩起訴處分， 被"
29,631,"上述高等法院法律座談會決議認為， 如已作成緩起訴處分， 行政 機關即不得對同一行為再課以行政罰鍰， 固然對於不罰的理由仍有爭 議 ， 有認為附條件的捐款行為屬刑事處分， 亦有以為捐款行為具行政 罰鍰的性質， 總之， 對於堅守一行為不二罰原則的結論尚無二致， 較 之原來審查意見仍拘"
30,646,"五曰強制工作） 後 ， 再處以罰鍰， 顯違反同條所另宣示之「 一行為不 二罰」 原則。 至於本條例第三十五條第一項中段的吊扣駕照一年處分， 並非處罰性質之「 秩序罰」 ， 毋寧係預防將來再犯危險之「 管制罰」 ， 與行政罰鍰及刑事處罰之性質不同， 自得與刑事處罰併存， 無違一行 "
31,568,"政裁決， 將使受處分人有同時遭受行政處罰及刑事訴追之危險， 顯 與行政罰法第二十六規定之立法意旨相違背。 2 緩起訴被告依檢察官命令向公益團體繳納捐款， 性質上屬於處分金， 與罰金無異， 道路交通管理處罰條例第三十五條第八項所規定之罰 金 ， 解釋上自應包括依檢察官處分命令， 而"
32,566,"I 有侵害檢察官或法官在刑事處罰上， 基於個案情節的差異， 所為針 從而， 行政罰法第二十六條第二項， 在不起訴處分之外， 增訂「 不 付保護處分、 免刑、 緩刑」， 仍須行政處罰之規定， 除了牴觸同條第 一項所表彰的一事不再理原則， 也顯然架空刑事優先原則的適用目的， 對行為人"
33,607,"聲請人認為， 此種補繳差額的規定與行政罰法第二十六條第一項 及修正「 前」第二項牴觸， 並違反一行為不二罰之憲法原則， 配合修 正後的行政罰法第二十六條第二項以下規定， 其違憲爭議更為明顯。 固然立法者顯然因為發覺在某些違規及違法的刑事個案中， 出現有罰 金刑輕於法定最低罰鍰之情"
34,632,"終於已在九十五年六月二十八日發布交路字第095000 64 9 3 號函示命 令 ， 重視行政罰法第二十六條之規定， 稱 ：「 鑑於一行為不二罰及刑 事優先原則， 為行政罰法第二十六條所明定， 且九十四年十二月二十 八曰總統公布修正道路交通管理處罰條例部分條文案， 其中第十條業 "
35,609,"法律 問題： A 領有普通小型車駕駛執照， 前無酒醉駕車紀錄。 於 全駕駛動力交通工具之程度， 檢察官遂以 A 犯刑法第一百八十五條之 個月 内 向指定之公益團體支付新台幣（ 下同） 三萬元。 A 已如期捐款， 且緩起訴期滿未經撤銷， 監理站又以 A 有上述酒後駕車且酒精濃度超 "
36,544,"分 g 罰鍰三萬元部分（ 亦即監理站仍可裁處罰鍰一萬九千五百元）？ 討論意見： 甲說： 僅得於行為人已為公益捐款之範圍 内 撤銷監理站所為罰鍰處 1 酒後駕車經檢察官為緩起訴處分， 並命被告向公益團體捐款或提 供義務勞務者， 被告係履行檢察官為緩起訴處分命令， 此等命令 名 義 "
37,558,"院臺南分院九十七年度交抗字第十九號、 臺灣高等法院高雄分院九十 七年度交抗字第一八四號交通事件裁定參照） 。 2 如一方面認為行為人依檢察官緩起訴處分命令而為金錢給付， 與 受刑事處罰無異， 依行政罰法第二十六條之規定， 監理機關不得再行 裁罰； 一方面卻又認為該等金錢給付不屬於"
38,595,"犯之虞， 對於公共利益之維護已無礙， 亦無再另處以捐款與原處分罰 鍰差額之必要（ 臺灣高等法院臺中分院九十七年度交抗字第三八0 號 、 臺灣高等法院九十六年度交抗字第一 0 七九號交通事件裁定參照）。 3 若檢察官為緩起訴處分時， 係命被告向指定之公益團體提供一定 時數之義務勞務"
39,540,"之緩起訴處分命令， 與受刑事處罰無異， 且 在 「 刑事優先 J 及 「 一事 已遭受行政罰（ 緩起訴處分之捐款）， 監理機關即不得再就同一行為 處以行政罰（ 裁處行為人補繳捐款低於最低罰鍰金額之差額）， 否則 即有違一事不二罰原則。 初步研討結果： 採乙說（ 曱說： 二 票 ，"
40,869,": 印 斤 f A 卩 本 働 m t 礎： 丨 副 家 射 人 W 行使公權） 川 . 彳•無楠丨 m 立 沈 、 f r 必:吹 A J . 、 r 川 ， 丨 勺 應 丨 、 ' j - 丨 ％ 人機關 驻 於憲:太之 惯値 體系及」 ' / : 法 w 的 ， r :丨得"
