pdf_page,chars,preview
21,842,"具體化時， 應至少為最低限度之框架式授權， 而非容許行政機關以法 規命令之方式， 毫無限制的就特別公課之開徵與使用， 逕行以因應實 際個案需求等理由， 恣意訂定法規命令以為課徵及使用之基礎。 4 . 1 . 5規範本件食品容器回收清除處理費特別公課之廢棄物清理法第 15條第2 項"
22,898,"利益 ） 。 此種正當化理由， 應建立在該特定群體之構成員， 對於某項公 共任務之完成， 具有特別的責任性， 因而對於完成該項公共任務所需 要之財源， 亦負有特別的責任存在\柯格鐘， 特別公課之概念及爭議 - 以釋字426號解釋所討論之空氣污染防制費為例， 月旦法學雜誌第163 "
23,780,"應負擔責任之範圍。 但因廢棄物清理法第15條之概 括 授權， 而使主管 機關得以在未交代其訂定由容器商品製造商或進口商概 括 承受整個供 應鏈所產生之「 回收清除處理貴任 I 理由之情況下， 制定出93年及後 續 99年之公告， 顯然與平等原則有違。 是 以 ， 本件廢棄物回收清"
24,773,"點成立， 則食品容器回收清除處理費， 其政策目的 （ 或其所謂重大政 府公共利益 ） 之論理基礎， 即 從 「 製造者延伸責任」轉變為「 使用者 (污染者 ） 付費」原 則 。 又因食品容器回收清除處理費， 如最終仍將由終端之消費者負擔， 相 較於具有相同責任性質之責任業者 （ "
25,821,"一般財政收支劃分之程序與制度辦理， 具有直接民意基礎之立法者 （ 即 國會 ） 對其之監督程度， 將遠低於列入通常預算審議以支應一般財政 支出之稅捐收入。 爰此， 其所要求之層級化法律保留程度顯應「 高於」 稅 捐 ， 或至少與稅捐相同。 本件聲請人以為， 對系爭回收清除處理費 "
26,859,"違 憲 。 按所謂授權明確性原則， 乃憲法上法治國原理所導出之原則， 與法律 保留原則相輔相成。 法律授權行政機關發布法規命令固為憲法所許， 但授權之目的、 内 容及範圍必須具體明確 （ 詳參吳庚、 盛子龍， 行政法 之理論與實用， 增訂十五版， 2017年 ， 頁 92。 ） "
27,941,"二條第一項所科處之刑罰， 對人民之自由及財產權影響極為嚴重。 然 有關管制物品之項目及數額等犯罪構成要件 内 容， 同條第三項則全部 委由行政院公告之， 既 未規定為何種目的而為管制， 亦未指明於公告 管制物品項目及數額時應考量之因素， 且授權之母法亦乏其他可據以 推論相關事項之"
28,958,"作為資源回收管理基金， 並應委託金融機構收支保管； 其收支保管及 運用辦法， 由中 ' 央主管機關定之。 」自上開廢棄物清理法第15條明文 第 1 項規定可知， 負責「 回收、 清 除 、 處 理 i 之貴任業者法律設定對 象為「 該物品或其包裝、 容器之製造、 輸入或原料之製造"
29,865,"相關聲請標的之制定目的實際上具有制裁性、 限制性、 懲罰性、 裁罰 性之性質甚為明確。 法律雖非不得授權以命令為補充規定， 惟需符合 較高度授權明確性標準， 其授權之目的、 範圍及 内 容必須具體明確， 據以發布命令， 方符憲法第23條之意旨。 首先， 觀諸廢棄物清理法第15條第"
30,905,"收費之計算基數之 内 容， 顯然於母法中未見任何明確授權。 尤有甚者， 前揭法規命令且更恣意增加法無明文之限制， 針 對 「 容器 瓶身以外之附件使用 PVC 材質者」設 定 「 費率加重」此等離譜且具懲 罰 、 制裁性質之規範。 探其原因， 除 「 授權目的」完全付之闕如外， "
31,836,"外 ， 更未能使人民端視授權母法即可預見法律規範效果， 違反憲法第 23條法律保留原則及授權明確性原則， 應宣告違憲。 4 . 2 系爭93年 及 99年公告針對「負責回收、 清 除 、 處理責任之業 者範圍」， 及 96年 及 101年公告針對「 公告物品及容器回收清除處理 費"
32,896,"旨 ， 闡釋行政機關僅於符合立法意旨且未逾越母法規定之限度 内 ， 得 就執行法律有關之細節性、 技術性事項以命令定之， 且其 内 容不得牴 觸母法或對人民之自由權利增加法律所無之限制。 本件釋憲標的之93公告及相同規範之99年修正公告， 與 96年公告及 相同規範 内 容之10"
33,924,"造商等 ） 」排除於責任業者範圍之外。 遑 論 ， 廢棄物清理法第15條所 稱責任業者範圍， 即係應承擔同法第16條 第 1項後段規定之「 資源回 收管理基金」此等管制誘導為目的之特別公課繳納義務之「 同質性群 體」 ， 此 「 同質性群體」之採擇， 此種以取得財源供國家任務之特"
34,883,"理論上主管機關應僅於「 費率」此等授權範圍 内 ， 享有形成規範之空 間 ， 惟查96年公告「 物品及容器回收清除處理費率」 ， 及相同規範 内 容之101年修正公告之「 容器回收清除處理費率」公告事項三， 規 定 「 容器瓶身以外之附件使用 PVC 材質者， 回收清除處理費率加"
35,769,"此範圍 内 違反行政程序法第150條第2 項 ， 且與憲法第172條法律優 為原則、憲法第23條法律保留原則保障之意旨不符， 應宣告違憲。 4 . 3本件聲請標的之法規命令， 其 内 容顯然違反憲法第7 條所保障之 平等權， 不當增加容器商品製造商或進口商之回收清除處理費繳納義 "
36,802,"則 ： 查本件聲請標 的中， 依照廢棄物清理法第15條第1項針對一般廢棄物 回收清除、 處理之義務人規定為： 「 物品或其包裝、 容器經食用或使用 後 ， 足以產生下列性質之一般廢棄物， 致有嚴重污染環境之虞者， 由該物品或其包裝、 容器之製造、 輸入或原料之製造、 輸入業者負貴"
37,863,"惟本件聲請標的之制定機關環保署， 對於何以僅限於「 容器商品之製 造商或進口商」負擔繳納義務， 而等同於免除其他責任業者之繳納義 務 ， 其採取此種「 分 類 i 之 規 範 「目的 i 於相關公告中並未說明 ， 顯 然屬於無正當合理目的為差別待遇， 嚴重侵害聲請人身為容器商品製"
38,824,"又依照大院於109年 1 月6 日舉辦之公開說明會中， 雖於爭點提綱中 明示此一爭點， 但仍未見關係機關環保署對此為任何說明。 其充其量 僅以回收清除處理費之計算是以費率乘以容器含附件總淨重 （ 不含商 品 内 容 ） 為計算公式云， 以為塘塞。 然 而 ， 此顯然屬於套邏輯之 "
39,884,"首 先 ， 聲請標的中針對容器瓶身以外附件材質使用 P V C 材質者， 回收 清除處理費用加重百分之100， 相較於採用其他材質之廢棄物， 顯 然存在差別待遇。 然環保署主張 PVC 將嚴重污染環境， 回收不當或焚 燒溫度不夠， 甚至會釋放世紀毒物戴奥辛云， 以資作為差別待遇之"
40,892,"年的加重30%演變為96年與101年的加重100%， 其究竟是科技衰退造 成處理成本增加， 抑或是有其他處理成本增加之原因，自應由環保署 主管機關舉證說明之， 且由93年至96年短三年間之修正， 即加重 了 70%的費率， 但 96年至101年 5 年期間， 卻無增加重費率， 其"
41,694,"以不同之回收清除處理費， 其裁量結果逾越立法目的、 手段與目的要 無關聯， 乃至於過度侵害人民權利等違法情狀， 至為灼 然 。」 （ 請參高 等行政法院判決二、 原告主張 （ 三 ） 3 .) 對於聲請人使用「 相同附件」 (瓶蓋 ） ， 内 含相同重量、 PVC 含量之墊圈， "
42,619,"5 月 21日環署基字第1010042211號公告。 附件5 :民國102年 10月 30日環署基字第1020093479號函 附件6 :行政院103年 4 月 17日院臺訴字第1030131210號訴願決定 參考文獻（ 依照姓氏筆劃排序） 吳庚、 盛子龍， 行政法之理論與實用，"
43,72,"中華民國109年 1月^日 聲 代 高羅亘律師 黃若清律師 請 人 ： 富鴻慶國際有限公司 表 陳罔受 理 王健安律師 第43頁， 共43頁"
