pdf_page,chars,preview
20,824,"上的公共設施之費用，要由全體重劃人民來承擔。舉凡公設 的位置、施工與設計的成本、實施過程、 剩餘土地的 分配 … 處都有玄機，且非吸引人垂涎的黑箱作業乎 ？ 此即我國 平權條例第五十八條所制定之「獎勵自辦重劃」云所帶來 的「求私利」之動因，利之所趨，貪弊亦隨之，這也是本席 所指稱"
21,676,"判斷相關法規違憲性的依據。 誠然，釋憲理由書已經 針對 平權條例第五十八條第三項， 有關重劃計畫的許可標準，係以「重劃區內私有土地所有權 人半數以上，同時其所有土地面積超過重劃區內私有土地總 面積半數以上之同意」而論，而產生有無違反比例原則之爭 議。 多數意見且認為 ： 「…… "
22,818,"同的門檻設計，此才是真正的將裁量納入憲法原則的拘束之 內。更何況所謂「 有關同意之比率如非太低 」的標準，該號 解釋對於都更同意的門檻， 至少過半數同意尚屬少見，泰半 達到三分之二，五分之三或四分之三，這種門檻制度，方通 得過釋字第七０ 九號解釋的比例原則之檢驗。 如今，多數意見"
23,854,"定， 否則人民 很難 願意 主動將土地提供公用 。因此， 除非有 絕對 強制重劃 的必要性 存在時，否則 應當 賦予 不願參加者擁 有「 l e ave m e a lone 」的 「 不加入權 」 ，以及 創設可聲請 由 法院或行政機關來修正重劃計畫，縮小與調整重劃範圍 ，俾 "
24,759,"綠 三個等級 ， 賦予 不同的同意標準 。 （１） 「紅色等級」 ： 唯有列入到絕對非都更不可的 老舊 危樓 ，發動與同意的門檻可以降低，例如立法者可以規定僅 需少數的同意即可發動，普通多數便可進行重建。 蓋此危樓 攸關重大公 共安全與公共利益，主管機關 本即可透過建築法 規，行"
25,1001,"有財產權人的比率，而排除了公有財產權人 的 同意。如此一 來即可能產生私人的土地少過公有土地，卻能夠「挾持」公 有土地加入重劃。尤其是現行法 條 ） 已將公有地強制加入重劃，更使得上述這種挾持現象 更為嚴重。 同樣的，都市更新亦有相同的制度（如都市更新 條例第二十七條） 。 然而"
26,1071,"此制度也會帶來二個問題，第一，是否有侵犯公有財產 權人的基本權問題；第二，會否公有土地管理與主管機關 的 護產責任，以及 「分配正義」 的問題。先就第一個問題而論， 誠然 ，公有財產的所有權可能受到上述的侵犯，但卻很難由 憲 法保障財產權的理念， 來享 受保障 之效果 。 按憲法"
27,704,"遵循一定的法定程序，且其 經常作為公物，更應當儘量追求 公共利益 ， 尤其不能將公有財產不當的 流入私人手中 。 因此， 強制加入重劃，不應當解釋為「強制剝奪處分權限」 。在此 意義上，公法人對於公有財產的處置，並非基於類似私法財 產權人之地位，從而享受憲法財產權保障之效力，以及"
28,1075,"計畫之內容，如公有土地所有權人的見解與此不同意參加重 劃者相同時，則整個重劃計畫勢必改觀。如今，公有地的影 響力完全倒向私人較大的一方，使得較弱一方毫無 「扳回一 城」的可能性，也失去了制度的公允矣 。這也是本號解釋 原因案件之一，所認為平權條例第五十八條第三項的同意比 率未盡公"
29,675,"造成公產不當流入私人之手的「吃公」 ，以及侵犯少數不願 重劃者利益 的法律規定 ， 採取 未加審查的見解。為填補此一 缺憾， 在獲得原擬稿大法官同仁的慨允 下，本席 願意引述一 段相關的論述 文字 ，以 呈現 本席與此位同仁未能撼動 多數意 見「漏此不審」 態度的「 未竟之業 」"
30,634,"其所有土地面積超過重劃區私有土地總面積半數以上 者之同意，並經主管機關核准後實施之。」以合乎法定 同意比率為重劃計畫被核准之合法要件之一 （獎勵重劃 辦法第二十六條規定參照） 。其中關於同意比率規定部 分，未將公有土地所有權人數、面積列入同意比率計算 基準，且未設私有土地應占重劃"
31,711,"自由（本院釋字第七０九號解釋參照） ……」 。 這段說詞，顯露出多數意見的考量 仍有令人滋疑之處 ： １、 有關 所有權人 同意重劃的比率高低問題，竟然是 「 違 反憲法要求之正當行政程序 」的問題，而非涉及到財產權保 障 的實質問題，顯然的將「程序的正當性」超越了「實質保 障的"
32,755,"程序的保障功能，應是「全程」 ，由 足以影響相對人權利的 整個「規範內容」的形成過程，皆應包括在內。就以本原則 用以拘束最典型的行政處分而論，正當行政程序原則便應在 主管機關作成相關行政處分的過程中，即應透過充分的資訊 給予 、 聽取相對人的意見等程序 ， 方形成最後的處分內容。"
33,753,"但是 上述這種「延伸」正當行政程序原則至自辦重劃的 擬議階段，固可以將該保護效力展現出來，但也有一個理論 上的致命傷── 此 正當行政程序 原則 的拘束力，只及於公權 力的行使，不及於私人的法律關係之間。故自辦重劃的擬議 等過程，仍屬私權爭議（見前述本號解釋原因案件之一的桃 園地"
34,754,"故多數意見援引正當行政程序之原則，作為本號解釋的 立論，捨棄了最寶貴與最有利的武器─憲法宏偉 、 強大的保 障財產權的意旨─，反而選擇功能與拘束對象有限的程序正 當原則，實屬可惜 ！ 這也觸及了我國行政程序法對行政計畫 有關規定的流於空洞與 形式化 的問題 。按重劃計畫 乃 可以"
35,788,"民重劃利益的制度 ， 似乎已違背法律明確性原則。 因此，自辦重劃制度造成假藉重劃之名，行攫奪公有財 產，與欺凌弱小所有權人之現狀，國家立法與行政公權力豈 能袖手旁觀？ 更何況重劃制度演變至今，甚且成為地方政府 取代徵收 行為 的代用品 ！ 政府主動與被動的透過重劃制度 （美其名為"
36,1385,"「貪婪與佔有欲擴張」的現象── 你這個一再被 狩獵欲望所 趨策的人啊 ！ 許多 死亡的規則就被 寧 靜的制定下來； 我知道你在鐘乳石洞內 輕 懸掛布條， 彷彿為慶祝和平的標幟，但卻是 陷阱與羅網 ！ 而後， 助手 扭動了布條。 此時，從洞穴中湧出一大批蒼白與失措的鴿子， 由黑暗中"
37,53,"重劃之侵襲其財產權利，本席甚表憂慮！ 僅 提出此 意見，希 望能替 為國民 敲 起 警鐘 矣 。 37"
